ADGRL4,adhesion G protein-coupled receptor L4,17 / 986 (1.72%),"341 / 10,202","37 / 1,072 (3.45%)","66 / 1,072 (6.16%)",18,,add to survival plot
DPP10,dipeptidyl-peptidase 10 (non-functional),17 / 986 (1.72%),"439 / 10,202","41 / 1,072 (3.82%)","35 / 1,072 (3.26%)",19,,add to survival plot
ARHGAP29,Rho GTPase activating protein 29,17 / 986 (1.72%),"298 / 10,202","39 / 1,072 (3.64%)","101 / 1,072 (9.42%)",20,,add to survival plot
ZNF608,zinc finger protein 608,17 / 986 (1.72%),"277 / 10,202","29 / 1,072 (2.71%)","41 / 1,072 (3.82%)",20,,add to survival plot
CDK12,cyclin-dependent kinase 12,17 / 986 (1.72%),"331 / 10,202","159 / 1,072 (14.83%)","48 / 1,072 (4.48%)",20,Cancer Gene Census,add to survival plot
CAPRIN2,caprin family member 2,17 / 986 (1.72%),"237 / 10,202","59 / 1,072 (5.50%)","17 / 1,072 (1.59%)",17,,add to survival plot
NCOA3,nuclear receptor coactivator 3,17 / 986 (1.72%),"333 / 10,202","86 / 1,072 (8.02%)","39 / 1,072 (3.64%)",18,,add to survival plot
SPG11,spastic paraplegia 11 (autosomal recessive),17 / 986 (1.72%),"350 / 10,202","26 / 1,072 (2.43%)","90 / 1,072 (8.40%)",17,,add to survival plot
PCDHB12,protocadherin beta 12,17 / 986 (1.72%),"422 / 10,202","48 / 1,072 (4.48%)","21 / 1,072 (1.96%)",18,,add to survival plot
EPHA7,EPH receptor A7,17 / 986 (1.72%),"431 / 10,202","40 / 1,072 (3.73%)","81 / 1,072 (7.56%)",17,,add to survival plot
USP15,ubiquitin specific peptidase 15,17 / 986 (1.72%),"225 / 10,202","58 / 1,072 (5.41%)","29 / 1,072 (2.71%)",17,,add to survival plot
WDR17,WD repeat domain 17,17 / 986 (1.72%),"354 / 10,202","43 / 1,072 (4.01%)","60 / 1,072 (5.60%)",18,,add to survival plot
ZNF658,zinc finger protein 658,17 / 986 (1.72%),"278 / 10,202","60 / 1,072 (5.60%)","44 / 1,072 (4.10%)",16,,add to survival plot
MEIS2,Meis homeobox 2,17 / 986 (1.72%),"278 / 10,202","24 / 1,072 (2.24%)","94 / 1,072 (8.77%)",18,,add to survival plot
TEK,"TEK tyrosine kinase, endothelial",17 / 986 (1.72%),"290 / 10,202","32 / 1,072 (2.99%)","31 / 1,072 (2.89%)",20,,add to survival plot
SPTAN1,"spectrin, alpha, non-erythrocytic 1",17 / 986 (1.72%),"446 / 10,202","55 / 1,072 (5.13%)","33 / 1,072 (3.08%)",20,,add to survival plot
PLD5,"phospholipase D family, member 5",17 / 986 (1.72%),"263 / 10,202","164 / 1,072 (15.30%)","38 / 1,072 (3.54%)",17,,add to survival plot
LRRC16B,leucine rich repeat containing 16B,17 / 986 (1.72%),"311 / 10,202","77 / 1,072 (7.18%)","29 / 1,072 (2.71%)",18,,add to survival plot
BRIP1,BRCA1 interacting protein C-terminal helicase 1,17 / 986 (1.72%),"257 / 10,202","234 / 1,072 (21.83%)","11 / 1,072 (1.03%)",18,Cancer Gene Census,add to survival plot
DCDC1,doublecortin domain containing 1,17 / 986 (1.72%),"532 / 10,202","71 / 1,072 (6.62%)","15 / 1,072 (1.40%)",18,,add to survival plot
PRX,periaxin,17 / 986 (1.72%),"293 / 10,202","52 / 1,072 (4.85%)","35 / 1,072 (3.26%)",19,,add to survival plot
INSRR,insulin receptor-related receptor,17 / 986 (1.72%),"375 / 10,202","146 / 1,072 (13.62%)","25 / 1,072 (2.33%)",17,,add to survival plot
ARFGEF3,ARFGEF family member 3,17 / 986 (1.72%),"365 / 10,202","78 / 1,072 (7.28%)","56 / 1,072 (5.22%)",18,,add to survival plot
RALGAPB,"Ral GTPase activating protein, beta subunit (non-catalytic)",17 / 986 (1.72%),"308 / 10,202","56 / 1,072 (5.22%)","31 / 1,072 (2.89%)",23,,add to survival plot
TRPC7,"transient receptor potential cation channel, subfamily C, member 7",17 / 986 (1.72%),"334 / 10,202","35 / 1,072 (3.26%)","30 / 1,072 (2.80%)",19,,add to survival plot
ITIH6,"inter-alpha-trypsin inhibitor heavy chain family, member 6",17 / 986 (1.72%),"351 / 10,202","48 / 1,072 (4.48%)","5 / 1,072 (0.47%)",18,,add to survival plot
ZGRF1,"zinc finger, GRF-type containing 1",17 / 986 (1.72%),"303 / 10,202","36 / 1,072 (3.36%)","39 / 1,072 (3.64%)",23,,add to survival plot
WHSC1L1,Wolf-Hirschhorn syndrome candidate 1-like 1,17 / 986 (1.72%),"298 / 10,202","193 / 1,072 (18.00%)","51 / 1,072 (4.76%)",20,Cancer Gene Census,add to survival plot
PCDHB16,protocadherin beta 16,17 / 986 (1.72%),"377 / 10,202","48 / 1,072 (4.48%)","22 / 1,072 (2.05%)",20,,add to survival plot
GRIN3A,"glutamate receptor, ionotropic, N-methyl-D-aspartate 3A",17 / 986 (1.72%),"397 / 10,202","24 / 1,072 (2.24%)","44 / 1,072 (4.10%)",17,,add to survival plot
ALDH1L1,"aldehyde dehydrogenase 1 family, member L1",17 / 986 (1.72%),"291 / 10,202","32 / 1,072 (2.99%)","37 / 1,072 (3.45%)",18,,add to survival plot
CPSF1,"cleavage and polyadenylation specific factor 1, 160kDa",17 / 986 (1.72%),"245 / 10,202","165 / 1,072 (15.39%)","80 / 1,072 (7.46%)",17,,add to survival plot
ZNF91,zinc finger protein 91,17 / 986 (1.72%),"342 / 10,202","54 / 1,072 (5.04%)","23 / 1,072 (2.15%)",20,,add to survival plot
ZZEF1,"zinc finger, ZZ-type with EF-hand domain 1",17 / 986 (1.72%),"413 / 10,202","37 / 1,072 (3.45%)","30 / 1,072 (2.80%)",19,,add to survival plot
JAK3,Janus kinase 3,17 / 986 (1.72%),"279 / 10,202","55 / 1,072 (5.13%)","20 / 1,072 (1.87%)",20,Cancer Gene Census,add to survival plot
NRCAM,neuronal cell adhesion molecule,17 / 986 (1.72%),"327 / 10,202","37 / 1,072 (3.45%)","42 / 1,072 (3.92%)",19,,add to survival plot
KCNH1,"potassium channel, voltage gated eag related subfamily H, member 1",17 / 986 (1.72%),"401 / 10,202","138 / 1,072 (12.87%)","20 / 1,072 (1.87%)",18,,add to survival plot
ABCC12,"ATP-binding cassette, sub-family C (CFTR/MRP), member 12",17 / 986 (1.72%),"374 / 10,202","47 / 1,072 (4.38%)","46 / 1,072 (4.29%)",17,,add to survival plot
SHROOM2,shroom family member 2,17 / 986 (1.72%),"313 / 10,202","42 / 1,072 (3.92%)","26 / 1,072 (2.43%)",23,,add to survival plot
CPED1,cadherin-like and PC-esterase domain containing 1,17 / 986 (1.72%),"359 / 10,202","43 / 1,072 (4.01%)","38 / 1,072 (3.54%)",21,,add to survival plot
CH17-140K24.8,CH17-140K24.8,17 / 986 (1.72%),"384 / 10,202","47 / 1,072 (4.38%)","21 / 1,072 (1.96%)",18,,add to survival plot
PDE4C,"phosphodiesterase 4C, cAMP-specific",17 / 986 (1.72%),"201 / 10,202","55 / 1,072 (5.13%)","18 / 1,072 (1.68%)",17,,add to survival plot
FAM47B,"family with sequence similarity 47, member B",17 / 986 (1.72%),"394 / 10,202","21 / 1,072 (1.96%)","16 / 1,072 (1.49%)",17,,add to survival plot
IRS4,insulin receptor substrate 4,17 / 986 (1.72%),"373 / 10,202","19 / 1,072 (1.77%)","26 / 1,072 (2.43%)",18,,add to survival plot
EIF4A2,eukaryotic translation initiation factor 4A2,17 / 986 (1.72%),"227 / 10,202","127 / 1,072 (11.85%)","24 / 1,072 (2.24%)",20,Cancer Gene Census,add to survival plot
ZNF804B,zinc finger protein 804B,17 / 986 (1.72%),"530 / 10,202","40 / 1,072 (3.73%)","30 / 1,072 (2.80%)",17,,add to survival plot
BNC2,basonuclin 2,17 / 986 (1.72%),"394 / 10,202","45 / 1,072 (4.20%)","35 / 1,072 (3.26%)",17,,add to survival plot
IKBKE,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon",17 / 986 (1.72%),"194 / 10,202","160 / 1,072 (14.93%)","11 / 1,072 (1.03%)",18,,add to survival plot
UHRF1BP1L,UHRF1 binding protein 1-like,17 / 986 (1.72%),"266 / 10,202","36 / 1,072 (3.36%)","68 / 1,072 (6.34%)",18,,add to survival plot
SLC9C2,"solute carrier family 9, member C2 (putative)",17 / 986 (1.72%),"358 / 10,202","113 / 1,072 (10.54%)","33 / 1,072 (3.08%)",19,,add to survival plot
DLG5,"discs, large homolog 5 (Drosophila)",17 / 986 (1.72%),"354 / 10,202","78 / 1,072 (7.28%)","28 / 1,072 (2.61%)",18,,add to survival plot
PLXNB3,plexin B3,17 / 986 (1.72%),"314 / 10,202","67 / 1,072 (6.25%)","26 / 1,072 (2.43%)",19,,add to survival plot
KLHL1,kelch-like family member 1,17 / 986 (1.72%),"390 / 10,202","43 / 1,072 (4.01%)","44 / 1,072 (4.10%)",18,,add to survival plot
TLN2,talin 2,17 / 986 (1.72%),"513 / 10,202","36 / 1,072 (3.36%)","47 / 1,072 (4.38%)",19,,add to survival plot
SLC4A5,"solute carrier family 4 (sodium bicarbonate cotransporter), member 5",17 / 986 (1.72%),"249 / 10,202","47 / 1,072 (4.38%)","13 / 1,072 (1.21%)",18,,add to survival plot
PLCL2,phospholipase C-like 2,17 / 986 (1.72%),"264 / 10,202","79 / 1,072 (7.37%)","27 / 1,072 (2.52%)",19,,add to survival plot
CEP152,centrosomal protein 152kDa,17 / 986 (1.72%),"246 / 10,202","30 / 1,072 (2.80%)","80 / 1,072 (7.46%)",24,,add to survival plot
SAGE1,sarcoma antigen 1,17 / 986 (1.72%),"332 / 10,202","50 / 1,072 (4.66%)","18 / 1,072 (1.68%)",18,,add to survival plot
TRPA1,"transient receptor potential cation channel, subfamily A, member 1",17 / 986 (1.72%),"458 / 10,202","97 / 1,072 (9.05%)","42 / 1,072 (3.92%)",19,,add to survival plot
QRICH2,glutamine rich 2,17 / 986 (1.72%),"286 / 10,202","211 / 1,072 (19.68%)","32 / 1,072 (2.99%)",20,,add to survival plot
NEDD4L,"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase",17 / 986 (1.72%),"206 / 10,202","34 / 1,072 (3.17%)","35 / 1,072 (3.26%)",17,,add to survival plot
CCDC144A,coiled-coil domain containing 144A,17 / 986 (1.72%),"254 / 10,202","36 / 1,072 (3.36%)","29 / 1,072 (2.71%)",22,,add to survival plot
STAT4,signal transducer and activator of transcription 4,17 / 986 (1.72%),"224 / 10,202","64 / 1,072 (5.97%)","22 / 1,072 (2.05%)",19,,add to survival plot
ZNF469,zinc finger protein 469,17 / 986 (1.72%),"224 / 10,202","41 / 1,072 (3.82%)","63 / 1,072 (5.88%)",17,,add to survival plot
CUL7,cullin 7,17 / 986 (1.72%),"248 / 10,202","74 / 1,072 (6.90%)","24 / 1,072 (2.24%)",19,,add to survival plot
MASP1,mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor),17 / 986 (1.72%),"384 / 10,202","126 / 1,072 (11.75%)","21 / 1,072 (1.96%)",19,,add to survival plot
CNKSR2,connector enhancer of kinase suppressor of Ras 2,17 / 986 (1.72%),"279 / 10,202","40 / 1,072 (3.73%)","16 / 1,072 (1.49%)",21,,add to survival plot
PCSK5,proprotein convertase subtilisin/kexin type 5,16 / 986 (1.62%),"404 / 10,202","29 / 1,072 (2.71%)","34 / 1,072 (3.17%)",17,,add to survival plot
CLIP1,CAP-GLY domain containing linker protein 1,16 / 986 (1.62%),"261 / 10,202","36 / 1,072 (3.36%)","84 / 1,072 (7.84%)",18,Cancer Gene Census,add to survival plot
EPHA5,EPH receptor A5,16 / 986 (1.62%),"494 / 10,202","71 / 1,072 (6.62%)","15 / 1,072 (1.40%)",16,,add to survival plot
RPTOR,"regulatory associated protein of MTOR, complex 1",16 / 986 (1.62%),"292 / 10,202","208 / 1,072 (19.40%)","43 / 1,072 (4.01%)",17,,add to survival plot
AMBRA1,autophagy/beclin-1 regulator 1,16 / 986 (1.62%),"276 / 10,202","66 / 1,072 (6.16%)","17 / 1,072 (1.59%)",17,,add to survival plot
TEX14,testis expressed 14,16 / 986 (1.62%),"374 / 10,202","194 / 1,072 (18.10%)","18 / 1,072 (1.68%)",19,,add to survival plot
ACACB,acetyl-CoA carboxylase beta,16 / 986 (1.62%),"482 / 10,202","33 / 1,072 (3.08%)","67 / 1,072 (6.25%)",18,,add to survival plot
ROBO3,"roundabout, axon guidance receptor, homolog 3 (Drosophila)",16 / 986 (1.62%),"308 / 10,202","23 / 1,072 (2.15%)","157 / 1,072 (14.65%)",16,,add to survival plot
MCM7,minichromosome maintenance complex component 7,16 / 986 (1.62%),"210 / 10,202","44 / 1,072 (4.10%)","34 / 1,072 (3.17%)",18,,add to survival plot
CHD1L,chromodomain helicase DNA binding protein 1-like,16 / 986 (1.62%),"189 / 10,202","190 / 1,072 (17.72%)","27 / 1,072 (2.52%)",15,,add to survival plot
LEPR,leptin receptor,16 / 986 (1.62%),"348 / 10,202","53 / 1,072 (4.94%)","59 / 1,072 (5.50%)",16,,add to survival plot
RBM26,RNA binding motif protein 26,16 / 986 (1.62%),"186 / 10,202","60 / 1,072 (5.60%)","30 / 1,072 (2.80%)",16,,add to survival plot
UBE4B,ubiquitination factor E4B,16 / 986 (1.62%),"303 / 10,202","23 / 1,072 (2.15%)","167 / 1,072 (15.58%)",16,,add to survival plot
CGNL1,cingulin-like 1,16 / 986 (1.62%),"270 / 10,202","24 / 1,072 (2.24%)","64 / 1,072 (5.97%)",17,,add to survival plot
INTS6,integrator complex subunit 6,16 / 986 (1.62%),"168 / 10,202","28 / 1,072 (2.61%)","96 / 1,072 (8.96%)",19,,add to survival plot
SMURF1,SMAD specific E3 ubiquitin protein ligase 1,16 / 986 (1.62%),"257 / 10,202","44 / 1,072 (4.10%)","38 / 1,072 (3.54%)",11,,add to survival plot
RIC1,RAB6A GEF complex partner 1,16 / 986 (1.62%),"208 / 10,202","60 / 1,072 (5.60%)","33 / 1,072 (3.08%)",17,,add to survival plot
ARHGAP6,Rho GTPase activating protein 6,16 / 986 (1.62%),"297 / 10,202","46 / 1,072 (4.29%)","21 / 1,072 (1.96%)",16,,add to survival plot
ANKRD36B,ankyrin repeat domain 36B,16 / 986 (1.62%),"147 / 10,202","48 / 1,072 (4.48%)","21 / 1,072 (1.96%)",17,,add to survival plot
PCDHB1,protocadherin beta 1,16 / 986 (1.62%),"311 / 10,202","47 / 1,072 (4.38%)","19 / 1,072 (1.77%)",16,,add to survival plot
PDXDC1,pyridoxal-dependent decarboxylase domain containing 1,16 / 986 (1.62%),"246 / 10,202","61 / 1,072 (5.69%)","9 / 1,072 (0.84%)",17,,add to survival plot
PREX1,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",16 / 986 (1.62%),"402 / 10,202","101 / 1,072 (9.42%)","30 / 1,072 (2.80%)",17,,add to survival plot
PCDHA4,protocadherin alpha 4,16 / 986 (1.62%),"406 / 10,202","47 / 1,072 (4.38%)","20 / 1,072 (1.87%)",19,,add to survival plot
ADAMTS17,"ADAM metallopeptidase with thrombospondin type 1 motif, 17",16 / 986 (1.62%),"263 / 10,202","102 / 1,072 (9.51%)","19 / 1,072 (1.77%)",17,,add to survival plot
GTF3C1,"general transcription factor IIIC, polypeptide 1, alpha 220kDa",16 / 986 (1.62%),"452 / 10,202","51 / 1,072 (4.76%)","12 / 1,072 (1.12%)",18,,add to survival plot
ACIN1,apoptotic chromatin condensation inducer 1,16 / 986 (1.62%),"286 / 10,202","91 / 1,072 (8.49%)","23 / 1,072 (2.15%)",16,,add to survival plot
KIFC1,kinesin family member C1,16 / 986 (1.62%),"206 / 10,202","71 / 1,072 (6.62%)","28 / 1,072 (2.61%)",16,,add to survival plot
MROH5,maestro heat-like repeat family member 5,16 / 986 (1.62%),"290 / 10,202","0 / 1,072 (0.00%)","0 / 1,072 (0.00%)",18,,add to survival plot
ABCB1,"ATP-binding cassette, sub-family B (MDR/TAP), member 1",16 / 986 (1.62%),"446 / 10,202","36 / 1,072 (3.36%)","26 / 1,072 (2.43%)",16,,add to survival plot
SIPA1L3,signal-induced proliferation-associated 1 like 3,16 / 986 (1.62%),"421 / 10,202","77 / 1,072 (7.18%)","19 / 1,072 (1.77%)",17,,add to survival plot
PTPRM,"protein tyrosine phosphatase, receptor type, M",16 / 986 (1.62%),"377 / 10,202","34 / 1,072 (3.17%)","27 / 1,072 (2.52%)",17,,add to survival plot
PTCHD4,patched domain containing 4,16 / 986 (1.62%),"293 / 10,202","64 / 1,072 (5.97%)","29 / 1,072 (2.71%)",16,,add to survival plot
MED13L,mediator complex subunit 13-like,16 / 986 (1.62%),"379 / 10,202","34 / 1,072 (3.17%)","85 / 1,072 (7.93%)",19,,add to survival plot
TFAP2A,transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha),16 / 986 (1.62%),"222 / 10,202","113 / 1,072 (10.54%)","43 / 1,072 (4.01%)",18,,add to survival plot
ALPK1,alpha-kinase 1,16 / 986 (1.62%),"306 / 10,202","36 / 1,072 (3.36%)","41 / 1,072 (3.82%)",17,,add to survival plot
SYMPK,symplekin,16 / 986 (1.62%),"251 / 10,202","43 / 1,072 (4.01%)","57 / 1,072 (5.32%)",16,,add to survival plot
ZRANB3,"zinc finger, RAN-binding domain containing 3",16 / 986 (1.62%),"209 / 10,202","18 / 1,072 (1.68%)","47 / 1,072 (4.38%)",16,,add to survival plot
RAB11FIP1,RAB11 family interacting protein 1 (class I),16 / 986 (1.62%),"288 / 10,202","202 / 1,072 (18.84%)","46 / 1,072 (4.29%)",18,,add to survival plot
SP3,Sp3 transcription factor,16 / 986 (1.62%),"164 / 10,202","39 / 1,072 (3.64%)","27 / 1,072 (2.52%)",14,,add to survival plot
SEMA6A,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A",16 / 986 (1.62%),"258 / 10,202","27 / 1,072 (2.52%)","46 / 1,072 (4.29%)",17,,add to survival plot
IARS,isoleucyl-tRNA synthetase,16 / 986 (1.62%),"201 / 10,202","35 / 1,072 (3.26%)","31 / 1,072 (2.89%)",16,,add to survival plot
GABBR2,"gamma-aminobutyric acid (GABA) B receptor, 2",16 / 986 (1.62%),"279 / 10,202","30 / 1,072 (2.80%)","41 / 1,072 (3.82%)",16,,add to survival plot
ADAMTS16,"ADAM metallopeptidase with thrombospondin type 1 motif, 16",16 / 986 (1.62%),"529 / 10,202","85 / 1,072 (7.93%)","17 / 1,072 (1.59%)",17,,add to survival plot
ATP8B2,"ATPase, aminophospholipid transporter, class I, type 8B, member 2",16 / 986 (1.62%),"283 / 10,202","163 / 1,072 (15.21%)","23 / 1,072 (2.15%)",16,,add to survival plot
MORC1,MORC family CW-type zinc finger 1,16 / 986 (1.62%),"435 / 10,202","44 / 1,072 (4.10%)","21 / 1,072 (1.96%)",17,,add to survival plot
ZNF521,zinc finger protein 521,16 / 986 (1.62%),"484 / 10,202","38 / 1,072 (3.54%)","17 / 1,072 (1.59%)",19,Cancer Gene Census,add to survival plot
CROCCP2,"ciliary rootlet coiled-coil, rootletin pseudogene 2",16 / 986 (1.62%),"260 / 10,202","0 / 1,072 (0.00%)","0 / 1,072 (0.00%)",17,,add to survival plot
DNM3,dynamin 3,16 / 986 (1.62%),"277 / 10,202","128 / 1,072 (11.94%)","33 / 1,072 (3.08%)",20,,add to survival plot
CFAP54,cilia and flagella associated 54,16 / 986 (1.62%),"392 / 10,202","44 / 1,072 (4.10%)","55 / 1,072 (5.13%)",16,,add to survival plot
CEP95,centrosomal protein 95kDa,16 / 986 (1.62%),"144 / 10,202","231 / 1,072 (21.55%)","13 / 1,072 (1.21%)",19,,add to survival plot
L1CAM,L1 cell adhesion molecule,16 / 986 (1.62%),"349 / 10,202","68 / 1,072 (6.34%)","27 / 1,072 (2.52%)",16,,add to survival plot
PTPN14,"protein tyrosine phosphatase, non-receptor type 14",16 / 986 (1.62%),"404 / 10,202","138 / 1,072 (12.87%)","29 / 1,072 (2.71%)",18,,add to survival plot
ZBBX,"zinc finger, B-box domain containing",16 / 986 (1.62%),"356 / 10,202","131 / 1,072 (12.22%)","12 / 1,072 (1.12%)",16,,add to survival plot
PPRC1,"peroxisome proliferator-activated receptor gamma, coactivator-related 1",16 / 986 (1.62%),"270 / 10,202","33 / 1,072 (3.08%)","70 / 1,072 (6.53%)",17,,add to survival plot
RAPGEF2,Rap guanine nucleotide exchange factor (GEF) 2,16 / 986 (1.62%),"293 / 10,202","44 / 1,072 (4.10%)","49 / 1,072 (4.57%)",20,,add to survival plot
ADAMTS19,"ADAM metallopeptidase with thrombospondin type 1 motif, 19",16 / 986 (1.62%),"390 / 10,202","33 / 1,072 (3.08%)","38 / 1,072 (3.54%)",16,,add to survival plot
PCDHA8,protocadherin alpha 8,16 / 986 (1.62%),"416 / 10,202","47 / 1,072 (4.38%)","20 / 1,072 (1.87%)",16,,add to survival plot
DYRK1A,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A,16 / 986 (1.62%),"267 / 10,202","76 / 1,072 (7.09%)","9 / 1,072 (0.84%)",18,,add to survival plot
PTCHD3,patched domain containing 3,16 / 986 (1.62%),"326 / 10,202","26 / 1,072 (2.43%)","26 / 1,072 (2.43%)",18,,add to survival plot
KDM4C,lysine (K)-specific demethylase 4C,16 / 986 (1.62%),"233 / 10,202","62 / 1,072 (5.78%)","31 / 1,072 (2.89%)",17,,add to survival plot
SPICE1,spindle and centriole associated protein 1,16 / 986 (1.62%),"174 / 10,202","54 / 1,072 (5.04%)","25 / 1,072 (2.33%)",17,,add to survival plot
DIAPH2,diaphanous-related formin 2,16 / 986 (1.62%),"267 / 10,202","15 / 1,072 (1.40%)","31 / 1,072 (2.89%)",17,,add to survival plot
CFAP61,cilia and flagella associated protein 61,16 / 986 (1.62%),"385 / 10,202","42 / 1,072 (3.92%)","30 / 1,072 (2.80%)",16,,add to survival plot
DSE,dermatan sulfate epimerase,16 / 986 (1.62%),"234 / 10,202","64 / 1,072 (5.97%)","58 / 1,072 (5.41%)",19,,add to survival plot
ZMYM2,"zinc finger, MYM-type 2",16 / 986 (1.62%),"241 / 10,202","77 / 1,072 (7.18%)","76 / 1,072 (7.09%)",18,Cancer Gene Census,add to survival plot
PPP1R9A,"protein phosphatase 1, regulatory subunit 9A",16 / 986 (1.62%),"339 / 10,202","41 / 1,072 (3.82%)","28 / 1,072 (2.61%)",17,,add to survival plot
GBF1,golgi brefeldin A resistant guanine nucleotide exchange factor 1,16 / 986 (1.62%),"292 / 10,202","37 / 1,072 (3.45%)","70 / 1,072 (6.53%)",16,,add to survival plot
MIB1,mindbomb E3 ubiquitin protein ligase 1,16 / 986 (1.62%),"229 / 10,202","35 / 1,072 (3.26%)","15 / 1,072 (1.40%)",19,,add to survival plot
RGPD4,RANBP2-like and GRIP domain containing 4,16 / 986 (1.62%),"496 / 10,202","38 / 1,072 (3.54%)","22 / 1,072 (2.05%)",18,,add to survival plot
KIAA0195,KIAA0195,16 / 986 (1.62%),"292 / 10,202","220 / 1,072 (20.52%)","31 / 1,072 (2.89%)",17,,add to survival plot
ADAMTS7,"ADAM metallopeptidase with thrombospondin type 1 motif, 7",16 / 986 (1.62%),"301 / 10,202","59 / 1,072 (5.50%)","20 / 1,072 (1.87%)",16,,add to survival plot
ATP11A,"ATPase, class VI, type 11A",16 / 986 (1.62%),"295 / 10,202","106 / 1,072 (9.89%)","16 / 1,072 (1.49%)",18,,add to survival plot
KTN1,kinectin 1 (kinesin receptor),16 / 986 (1.62%),"248 / 10,202","54 / 1,072 (5.04%)","35 / 1,072 (3.26%)",15,Cancer Gene Census,add to survival plot
PKD1P6,polycystic kidney disease 1 (autosomal dominant) pseudogene 6,16 / 986 (1.62%),"223 / 10,202","0 / 1,072 (0.00%)","0 / 1,072 (0.00%)",6,,add to survival plot
WDR66,WD repeat domain 66,16 / 986 (1.62%),"236 / 10,202","40 / 1,072 (3.73%)","86 / 1,072 (8.02%)",19,,add to survival plot
SCAF4,SR-related CTD-associated factor 4,16 / 986 (1.62%),"327 / 10,202","34 / 1,072 (3.17%)","26 / 1,072 (2.43%)",17,,add to survival plot
RASGRF1,Ras protein-specific guanine nucleotide-releasing factor 1,16 / 986 (1.62%),"356 / 10,202","62 / 1,072 (5.78%)","20 / 1,072 (1.87%)",22,,add to survival plot
INTS1,integrator complex subunit 1,16 / 986 (1.62%),"344 / 10,202","56 / 1,072 (5.22%)","52 / 1,072 (4.85%)",19,,add to survival plot
COL27A1,"collagen, type XXVII, alpha 1",16 / 986 (1.62%),"360 / 10,202","44 / 1,072 (4.10%)","30 / 1,072 (2.80%)",17,,add to survival plot
PLXNB2,plexin B2,16 / 986 (1.62%),"413 / 10,202","47 / 1,072 (4.38%)","48 / 1,072 (4.48%)",18,,add to survival plot
MED24,mediator complex subunit 24,16 / 986 (1.62%),"212 / 10,202","140 / 1,072 (13.06%)","52 / 1,072 (4.85%)",19,,add to survival plot
COL4A1,"collagen, type IV, alpha 1",16 / 986 (1.62%),"430 / 10,202","103 / 1,072 (9.61%)","16 / 1,072 (1.49%)",17,,add to survival plot
GUCY2F,"guanylate cyclase 2F, retinal",16 / 986 (1.62%),"290 / 10,202","22 / 1,072 (2.05%)","27 / 1,072 (2.52%)",18,,add to survival plot
FMR1,fragile X mental retardation 1,16 / 986 (1.62%),"250 / 10,202","58 / 1,072 (5.41%)","22 / 1,072 (2.05%)",17,,add to survival plot
STXBP5,syntaxin binding protein 5 (tomosyn),16 / 986 (1.62%),"217 / 10,202","62 / 1,072 (5.78%)","68 / 1,072 (6.34%)",17,,add to survival plot
RAPGEF1,Rap guanine nucleotide exchange factor (GEF) 1,16 / 986 (1.62%),"251 / 10,202","49 / 1,072 (4.57%)","37 / 1,072 (3.45%)",17,,add to survival plot
ABCC4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4",16 / 986 (1.62%),"278 / 10,202","94 / 1,072 (8.77%)","19 / 1,072 (1.77%)",16,,add to survival plot
TOPAZ1,testis and ovary specific PAZ domain containing 1,16 / 986 (1.62%),"132 / 10,202","20 / 1,072 (1.87%)","118 / 1,072 (11.01%)",18,,add to survival plot
ITGA1,"integrin, alpha 1",16 / 986 (1.62%),"223 / 10,202","31 / 1,072 (2.89%)","57 / 1,072 (5.32%)",18,,add to survival plot
KCNU1,"potassium channel, subfamily U, member 1",16 / 986 (1.62%),"390 / 10,202","160 / 1,072 (14.93%)","54 / 1,072 (5.04%)",16,,add to survival plot
MYH2,"myosin, heavy chain 2, skeletal muscle, adult",16 / 986 (1.62%),"692 / 10,202","12 / 1,072 (1.12%)","31 / 1,072 (2.89%)",17,,add to survival plot
DDX5,DEAD (Asp-Glu-Ala-Asp) box helicase 5,16 / 986 (1.62%),"149 / 10,202","232 / 1,072 (21.64%)","13 / 1,072 (1.21%)",19,Cancer Gene Census,add to survival plot
TP53BP2,tumor protein p53 binding protein 2,16 / 986 (1.62%),"245 / 10,202","154 / 1,072 (14.37%)","20 / 1,072 (1.87%)",16,,add to survival plot
MAT2A,"methionine adenosyltransferase II, alpha",16 / 986 (1.62%),"131 / 10,202","51 / 1,072 (4.76%)","17 / 1,072 (1.59%)",15,,add to survival plot
ITGA11,"integrin, alpha 11",16 / 986 (1.62%),"259 / 10,202","42 / 1,072 (3.92%)","36 / 1,072 (3.36%)",17,,add to survival plot
RREB1,ras responsive element binding protein 1,16 / 986 (1.62%),"325 / 10,202","88 / 1,072 (8.21%)","59 / 1,072 (5.50%)",16,,add to survival plot
TDRD5,tudor domain containing 5,16 / 986 (1.62%),"375 / 10,202","109 / 1,072 (10.17%)","33 / 1,072 (3.08%)",16,,add to survival plot
